"types"	"counts"
"8053"	"MSLN"	4
"8054"	"MSMO1"	1
"8055"	"MSMP"	1
"8056"	"MSN"	3
"8057"	"MSR1"	6
"8058"	"MSRA"	2
"8059"	"MSRB1"	1
"8060"	"MSRB2"	1
"8061"	"MSRB3"	1
"8062"	"MSS51"	2
"8063"	"MST1"	3
"8064"	"MST1R"	8
"8065"	"MSTN"	2
"8066"	"MSTO1"	2
"8067"	"MSX1"	2
"8068"	"MSX2"	1
"8069"	"MT1A"	1
"8070"	"MT1H"	1
"8071"	"MT3"	1
"8072"	"MTA1"	4
"8073"	"MTA2"	7
"8074"	"MTA3"	1
"8075"	"MTAP"	2
"8076"	"MTBP"	9
"8077"	"MTCH1"	1
"8078"	"MTCH2"	2
"8079"	"MTCL1"	8
"8080"	"MTDH"	5
"8081"	"MTERF2"	2
"8082"	"MTERF3"	2
"8083"	"MTERF4"	2
"8084"	"MTF1"	6
"8085"	"MTF2"	2
"8086"	"MTFMT"	4
"8087"	"MTFR1"	2
"8088"	"MTFR1L"	1
"8089"	"MTFR2"	3
"8090"	"MTG2"	2
"8091"	"MTHFD1"	7
"8092"	"MTHFD1L"	5
"8093"	"MTHFD2"	3
"8094"	"MTHFR"	2
"8095"	"MTHFS"	2
"8096"	"MTHFSD"	1
"8097"	"MTIF2"	3
"8098"	"MTIF3"	4
"8099"	"MTL5"	2
"8100"	"MTM1"	1
"8101"	"MTMR1"	2
"8102"	"MTMR10"	4
"8103"	"MTMR11"	7
"8104"	"MTMR12"	3
"8105"	"MTMR14"	4
"8106"	"MTMR2"	2
"8107"	"MTMR3"	3
"8108"	"MTMR4"	6
"8109"	"MTMR6"	3
"8110"	"MTMR7"	8
"8111"	"MTMR8"	13
"8112"	"MTMR9"	1
"8113"	"MTNR1A"	2
"8114"	"MTNR1B"	3
"8115"	"MTO1"	3
"8116"	"MTOR"	9
"8117"	"MTPAP"	7
"8118"	"MTPN"	1
"8119"	"MTR"	6
"8120"	"MTRF1"	1
"8121"	"MTRF1L"	3
"8122"	"MTRR"	2
"8123"	"MTSS1"	3
"8124"	"MTSS1L"	4
"8125"	"MTTP"	4
"8126"	"MTURN"	1
"8127"	"MTUS1"	8
"8128"	"MTUS2"	16
"8129"	"MTX2"	1
"8130"	"MTX3"	2
"8131"	"MUC13"	5
"8132"	"MUC15"	3
"8133"	"MUC16"	129
"8134"	"MUC17"	49
"8135"	"MUC3A"	11
"8136"	"MUC4"	12
"8137"	"MUC5AC"	15
"8138"	"MUC5B"	47
"8139"	"MUC6"	6
"8140"	"MUC7"	6
"8141"	"MUM1"	1
"8142"	"MUM1L1"	2
"8143"	"MUS81"	2
"8144"	"MUSK"	6
"8145"	"MUT"	4
"8146"	"MUTYH"	3
"8147"	"MVB12A"	2
"8148"	"MVB12B"	1
"8149"	"MVD"	3
"8150"	"MVK"	1
"8151"	"MVP"	1
"8152"	"MX1"	5
"8153"	"MX2"	1
"8154"	"MXD1"	1
"8155"	"MXD4"	2
"8156"	"MXI1"	4
"8157"	"MXRA5"	12
"8158"	"MXRA8"	2
"8159"	"MYADM"	4
"8160"	"MYB"	3
"8161"	"MYBBP1A"	3
"8162"	"MYBL1"	3
"8163"	"MYBL2"	1
"8164"	"MYBPC1"	10
"8165"	"MYBPC2"	5
"8166"	"MYBPC3"	4
"8167"	"MYBPH"	1
"8168"	"MYC"	6
"8169"	"MYCBP2"	22
"8170"	"MYCBPAP"	7
"8171"	"MYCL"	3
"8172"	"MYCN"	1
"8173"	"MYCT1"	7
"8174"	"MYEF2"	7
"8175"	"MYEOV"	4
"8176"	"MYF5"	5
"8177"	"MYH1"	19
"8178"	"MYH10"	20
"8179"	"MYH11"	11
"8180"	"MYH13"	25
"8181"	"MYH14"	4
"8182"	"MYH15"	13
"8183"	"MYH2"	25
"8184"	"MYH3"	14
"8185"	"MYH4"	18
"8186"	"MYH6"	18
"8187"	"MYH7"	17
"8188"	"MYH7B"	9
"8189"	"MYH8"	27
"8190"	"MYH9"	23
"8191"	"MYL10"	2
"8192"	"MYL12B"	1
"8193"	"MYL3"	1
"8194"	"MYL4"	2
"8195"	"MYL6B"	2
"8196"	"MYL7"	2
"8197"	"MYL9"	3
"8198"	"MYLK"	8
"8199"	"MYLK2"	5
"8200"	"MYLK3"	5
"8201"	"MYLPF"	2
"8202"	"MYNN"	5
"8203"	"MYO10"	14
"8204"	"MYO15A"	17
"8205"	"MYO16"	23
"8206"	"MYO18A"	6
"8207"	"MYO18B"	19
"8208"	"MYO19"	7
"8209"	"MYO1A"	4
"8210"	"MYO1B"	5
"8211"	"MYO1C"	8
"8212"	"MYO1D"	7
"8213"	"MYO1E"	4
"8214"	"MYO1F"	5
"8215"	"MYO1G"	8
"8216"	"MYO1H"	4
"8217"	"MYO3A"	12
"8218"	"MYO3B"	8
"8219"	"MYO5A"	16
"8220"	"MYO5B"	11
"8221"	"MYO5C"	7
"8222"	"MYO6"	2
"8223"	"MYO7A"	7
"8224"	"MYO7B"	5
"8225"	"MYO9A"	14
"8226"	"MYO9B"	12
"8227"	"MYOC"	3
"8228"	"MYOCD"	16
"8229"	"MYOD1"	2
"8230"	"MYOF"	4
"8231"	"MYOG"	3
"8232"	"MYOM1"	16
"8233"	"MYOM2"	9
"8234"	"MYOM3"	3
"8235"	"MYOT"	1
"8236"	"MYOZ1"	2
"8237"	"MYOZ2"	1
"8238"	"MYOZ3"	2
"8239"	"MYPN"	12
"8240"	"MYPOP"	1
"8241"	"MYRF"	6
"8242"	"MYRIP"	4
"8243"	"MYSM1"	5
"8244"	"MYT1"	10
"8245"	"MYT1L"	11
"8246"	"MYZAP"	5
"8247"	"MZF1"	3
"8248"	"MZT1"	1
"8249"	"N4BP1"	6
"8250"	"N4BP2"	5
"8251"	"N4BP2L1"	2
"8252"	"N4BP2L2"	2
"8253"	"N4BP3"	5
"8254"	"N6AMT1"	1
"8255"	"N6AMT2"	2
"8256"	"NAA10"	1
"8257"	"NAA11"	4
"8258"	"NAA15"	5
"8259"	"NAA16"	4
"8260"	"NAA20"	1
"8261"	"NAA25"	12
"8262"	"NAA30"	1
"8263"	"NAA35"	3
"8264"	"NAA60"	2
"8265"	"NAAA"	1
"8266"	"NAALAD2"	7
"8267"	"NAALADL1"	6
"8268"	"NAALADL2"	12
"8269"	"NAB1"	2
"8270"	"NAB2"	1
"8271"	"NABP1"	2
"8272"	"NABP2"	3
"8273"	"NACA"	2
"8274"	"NACA2"	3
"8275"	"NACC1"	2
"8276"	"NADK"	2
"8277"	"NADSYN1"	2
"8278"	"NAE1"	4
"8279"	"NAF1"	4
"8280"	"NAGA"	4
"8281"	"NAGLU"	2
"8282"	"NAGPA"	6
"8283"	"NAGS"	4
"8284"	"NAIF1"	1
"8285"	"NAIP"	2
"8286"	"NALCN"	26
"8287"	"NAMPT"	4
"8288"	"NANOG"	2
"8289"	"NANOS2"	1
"8290"	"NANOS3"	1
"8291"	"NANS"	2
"8292"	"NAP1L1"	3
"8293"	"NAP1L2"	2
"8294"	"NAP1L3"	9
"8295"	"NAP1L4"	1
"8296"	"NAP1L5"	2
"8297"	"NAPA"	2
"8298"	"NAPEPLD"	2
"8299"	"NAPG"	1
"8300"	"NAPRT"	5
"8301"	"NAPSA"	4
"8302"	"NARF"	2
"8303"	"NARFL"	2
"8304"	"NARS"	2
"8305"	"NARS2"	2
"8306"	"NASP"	1
"8307"	"NAT1"	2
"8308"	"NAT10"	1
"8309"	"NAT16"	2
"8310"	"NAT8"	5
"8311"	"NAV1"	12
"8312"	"NAV2"	12
"8313"	"NAV3"	42
"8314"	"NBAS"	24
"8315"	"NBEA"	21
"8316"	"NBEAL1"	11
"8317"	"NBEAL2"	6
"8318"	"NBN"	4
"8319"	"NBPF1"	2
"8320"	"NBPF10"	5
"8321"	"NBPF11"	5
"8322"	"NBPF12"	8
"8323"	"NBPF14"	3
"8324"	"NBPF15"	3
"8325"	"NBPF9"	6
"8326"	"NBR1"	2
"8327"	"NCALD"	3
"8328"	"NCAM1"	5
"8329"	"NCAM2"	13
"8330"	"NCAN"	8
"8331"	"NCAPD2"	9
"8332"	"NCAPD3"	9
"8333"	"NCAPG"	3
"8334"	"NCAPG2"	2
"8335"	"NCAPH"	6
"8336"	"NCAPH2"	4
"8337"	"NCBP1"	5
"8338"	"NCBP2"	3
"8339"	"NCBP2L"	2
"8340"	"NCCRP1"	5
"8341"	"NCDN"	4
"8342"	"NCEH1"	1
"8343"	"NCF1"	3
"8344"	"NCF2"	5
"8345"	"NCF4"	2
"8346"	"NCK1"	6
"8347"	"NCK2"	6
"8348"	"NCKAP1"	8
"8349"	"NCKAP1L"	5
"8350"	"NCKAP5"	15
"8351"	"NCKAP5L"	5
"8352"	"NCKIPSD"	2
"8353"	"NCL"	2
"8354"	"NCMAP"	1
"8355"	"NCOA1"	6
"8356"	"NCOA2"	9
"8357"	"NCOA3"	8
"8358"	"NCOA4"	6
"8359"	"NCOA5"	3
"8360"	"NCOA6"	8
"8361"	"NCOA7"	4
"8362"	"NCOR1"	15
"8363"	"NCOR2"	19
"8364"	"NCR1"	5
"8365"	"NCR2"	4
"8366"	"NCS1"	2
"8367"	"NCSTN"	1
"8368"	"NDC1"	3
"8369"	"NDC80"	2
"8370"	"NDE1"	2
"8371"	"NDEL1"	1
"8372"	"NDN"	5
"8373"	"NDNF"	7
"8374"	"NDNL2"	2
"8375"	"NDOR1"	2
"8376"	"NDP"	1
"8377"	"NDRG1"	1
"8378"	"NDRG3"	2
"8379"	"NDRG4"	1
"8380"	"NDST1"	2
"8381"	"NDST2"	1
"8382"	"NDST3"	6
"8383"	"NDST4"	13
"8384"	"NDUFA12"	1
"8385"	"NDUFA13"	1
"8386"	"NDUFA2"	1
"8387"	"NDUFA3"	1
"8388"	"NDUFA5"	2
"8389"	"NDUFA7"	1
"8390"	"NDUFA9"	1
"8391"	"NDUFAF1"	3
"8392"	"NDUFAF2"	1
"8393"	"NDUFAF3"	1
"8394"	"NDUFAF4"	1
"8395"	"NDUFAF5"	2
"8396"	"NDUFAF6"	2
"8397"	"NDUFAF7"	1
"8398"	"NDUFB2"	2
"8399"	"NDUFB3"	1
"8400"	"NDUFB4"	1
"8401"	"NDUFB6"	1
"8402"	"NDUFB8"	2
"8403"	"NDUFB9"	2
"8404"	"NDUFS1"	1
"8405"	"NDUFS2"	2
"8406"	"NDUFS3"	2
"8407"	"NDUFS4"	1
"8408"	"NDUFS5"	3
"8409"	"NDUFS7"	2
"8410"	"NDUFS8"	2
"8411"	"NDUFV1"	3
"8412"	"NDUFV3"	1
"8413"	"NEB"	33
"8414"	"NEBL"	8
"8415"	"NECAB1"	3
"8416"	"NECAB2"	3
"8417"	"NECAB3"	1
"8418"	"NECAP1"	1
"8419"	"NEDD1"	7
"8420"	"NEDD4"	4
"8421"	"NEDD4L"	6
"8422"	"NEDD8"	2
"8423"	"NEDD9"	4
"8424"	"NEFH"	3
"8425"	"NEFL"	1
"8426"	"NEFM"	7
"8427"	"NEGR1"	6
"8428"	"NEIL1"	3
"8429"	"NEIL2"	2
"8430"	"NEIL3"	3
"8431"	"NEK1"	8
"8432"	"NEK10"	7
"8433"	"NEK11"	5
"8434"	"NEK2"	2
"8435"	"NEK3"	1
"8436"	"NEK4"	1
"8437"	"NEK5"	11
"8438"	"NEK6"	1
"8439"	"NEK8"	5
"8440"	"NEK9"	3
"8441"	"NELFA"	3
"8442"	"NELFB"	4
"8443"	"NELFCD"	1
"8444"	"NELFE"	2
"8445"	"NELL1"	12
"8446"	"NELL2"	6
"8447"	"NEMF"	7
"8448"	"NEO1"	3
"8449"	"NES"	13
"8450"	"NET1"	3
"8451"	"NETO1"	8
"8452"	"NETO2"	3
"8453"	"NEU1"	2
"8454"	"NEU2"	2
"8455"	"NEU3"	1
"8456"	"NEU4"	2
"8457"	"NEURL1"	2
"8458"	"NEURL2"	6
"8459"	"NEURL3"	1
"8460"	"NEURL4"	6
"8461"	"NEUROD1"	6
"8462"	"NEUROD4"	4
"8463"	"NEUROD6"	9
"8464"	"NEUROG1"	1
"8465"	"NEUROG3"	1
"8466"	"NEXN"	3
"8467"	"NF1"	11
"8468"	"NF2"	6
"8469"	"NFASC"	6
"8470"	"NFAT5"	6
"8471"	"NFATC1"	7
"8472"	"NFATC2"	13
"8473"	"NFATC2IP"	3
"8474"	"NFATC3"	5
"8475"	"NFATC4"	3
"8476"	"NFE2"	3
"8477"	"NFE2L1"	3
"8478"	"NFE2L2"	28
"8479"	"NFE2L3"	11
"8480"	"NFIB"	3
"8481"	"NFIC"	3
"8482"	"NFIL3"	2
"8483"	"NFIX"	2
"8484"	"NFKB1"	4
"8485"	"NFKB2"	4
"8486"	"NFKBIA"	2
"8487"	"NFKBID"	2
"8488"	"NFKBIL1"	1
"8489"	"NFKBIZ"	10
"8490"	"NFRKB"	8
"8491"	"NFS1"	1
"8492"	"NFU1"	2
"8493"	"NFX1"	2
"8494"	"NFXL1"	7
"8495"	"NFYC"	2
"8496"	"NGDN"	2
"8497"	"NGEF"	3
"8498"	"NGF"	1
"8499"	"NGFR"	1
"8500"	"NHLH1"	2
"8501"	"NHLH2"	1
"8502"	"NHLRC1"	4
"8503"	"NHLRC2"	3
"8504"	"NHLRC3"	3
"8505"	"NHLRC4"	2
"8506"	"NHP2"	1
"8507"	"NHP2L1"	2
"8508"	"NHS"	9
"8509"	"NHSL2"	1
"8510"	"NICN1"	3
"8511"	"NID1"	6
"8512"	"NID2"	13
"8513"	"NIF3L1"	1
"8514"	"NIFK"	1
"8515"	"NIM1K"	4
"8516"	"NIN"	16
"8517"	"NINJ1"	1
"8518"	"NINJ2"	2
"8519"	"NINL"	13
"8520"	"NIP7"	1
"8521"	"NIPA1"	1
"8522"	"NIPA2"	3
"8523"	"NIPAL1"	1
"8524"	"NIPAL2"	1
"8525"	"NIPAL3"	2
"8526"	"NIPBL"	27
"8527"	"NIPSNAP1"	2
"8528"	"NIPSNAP3B"	1
"8529"	"NISCH"	4
"8530"	"NIT1"	1
"8531"	"NIT2"	3
"8532"	"NKAIN1"	1
"8533"	"NKAIN2"	1
"8534"	"NKAIN3"	2
"8535"	"NKAIN4"	1
"8536"	"NKAP"	5
"8537"	"NKAPL"	5
"8538"	"NKD1"	8
"8539"	"NKD2"	2
"8540"	"NKG7"	3
"8541"	"NKIRAS1"	3
"8542"	"NKIRAS2"	2
"8543"	"NKPD1"	1
"8544"	"NKRF"	3
"8545"	"NKTR"	9
"8546"	"NKX2-2"	3
"8547"	"NKX2-4"	2
"8548"	"NKX2-5"	1
"8549"	"NKX2-8"	1
"8550"	"NKX6-1"	1
"8551"	"NKX6-2"	1
"8552"	"NLGN1"	18
"8553"	"NLGN2"	6
"8554"	"NLGN3"	5
"8555"	"NLGN4X"	8
"8556"	"NLGN4Y"	3
"8557"	"NLK"	1
"8558"	"NLN"	9
"8559"	"NLRC3"	5
"8560"	"NLRC4"	8
"8561"	"NLRC5"	10
"8562"	"NLRP1"	8
"8563"	"NLRP10"	5
"8564"	"NLRP11"	15
"8565"	"NLRP12"	18
"8566"	"NLRP13"	8
"8567"	"NLRP14"	15
"8568"	"NLRP2"	13
"8569"	"NLRP3"	14
"8570"	"NLRP4"	11
"8571"	"NLRP5"	14
"8572"	"NLRP6"	6
"8573"	"NLRP7"	13
"8574"	"NLRP8"	19
"8575"	"NLRP9"	12
"8576"	"NLRX1"	7
"8577"	"NMB"	2
"8578"	"NMBR"	3
"8579"	"NMD3"	1
"8580"	"NME2"	1
"8581"	"NME4"	2
"8582"	"NME5"	1
"8583"	"NME7"	4
"8584"	"NME8"	13
"8585"	"NME9"	2
"8586"	"NMI"	6
"8587"	"NMNAT1"	4
"8588"	"NMNAT2"	1
"8589"	"NMRAL1"	1
"8590"	"NMRK2"	3
"8591"	"NMS"	3
"8592"	"NMT1"	6
"8593"	"NMT2"	4
"8594"	"NMUR1"	5
"8595"	"NMUR2"	2
"8596"	"NNMT"	3
"8597"	"NNT"	5
"8598"	"NOA1"	1
"8599"	"NOB1"	3
"8600"	"NOBOX"	2
"8601"	"NOC2L"	4
"8602"	"NOC3L"	4
"8603"	"NOC4L"	1
"8604"	"NOD1"	7
"8605"	"NOD2"	4
"8606"	"NODAL"	1
"8607"	"NOG"	2
"8608"	"NOL10"	2
"8609"	"NOL11"	3
"8610"	"NOL12"	1
"8611"	"NOL3"	1
"8612"	"NOL4"	13
"8613"	"NOL4L"	1
"8614"	"NOL6"	1
"8615"	"NOL8"	13
"8616"	"NOL9"	2
"8617"	"NOLC1"	7
"8618"	"NOM1"	3
"8619"	"NOMO1"	3
"8620"	"NONO"	4
"8621"	"NOP14"	4
"8622"	"NOP2"	2
"8623"	"NOP56"	3
"8624"	"NOP58"	2
"8625"	"NOP9"	2
"8626"	"NOS1"	8
"8627"	"NOS1AP"	4
"8628"	"NOS2"	8
"8629"	"NOS3"	4
"8630"	"NOSIP"	3
"8631"	"NOSTRIN"	3
"8632"	"NOTCH1"	94
"8633"	"NOTCH2"	20
"8634"	"NOTCH3"	19
"8635"	"NOTCH4"	8
"8636"	"NOV"	3
"8637"	"NOVA1"	4
"8638"	"NOVA2"	2
"8639"	"NOX1"	4
"8640"	"NOX3"	7
"8641"	"NOX4"	2
"8642"	"NOX5"	5
"8643"	"NOXO1"	1
"8644"	"NOXRED1"	4
"8645"	"NPAP1"	33
"8646"	"NPAS1"	1
"8647"	"NPAS2"	2
"8648"	"NPAS3"	10
"8649"	"NPAS4"	7
"8650"	"NPAT"	6
"8651"	"NPBWR2"	4
"8652"	"NPC1"	3
"8653"	"NPC1L1"	5
"8654"	"NPEPL1"	1
"8655"	"NPEPPS"	6
"8656"	"NPFF"	1
"8657"	"NPFFR2"	16
"8658"	"NPHP1"	2
"8659"	"NPHP3"	10
"8660"	"NPHP4"	6
"8661"	"NPHS1"	8
"8662"	"NPHS2"	5
"8663"	"NPIPA5"	1
"8664"	"NPIPB15"	3
"8665"	"NPIPB6"	2
"8666"	"NPLOC4"	6
"8667"	"NPM1"	1
"8668"	"NPM2"	1
"8669"	"NPM3"	2
"8670"	"NPPA"	3
"8671"	"NPPB"	2
"8672"	"NPPC"	1
"8673"	"NPR1"	3
"8674"	"NPR2"	7
"8675"	"NPR3"	9
"8676"	"NPRL3"	2
"8677"	"NPS"	1
"8678"	"NPSR1"	4
"8679"	"NPTN"	2
"8680"	"NPTX1"	2
"8681"	"NPTX2"	4
"8682"	"NPTXR"	3
"8683"	"NPVF"	3
"8684"	"NPW"	1
"8685"	"NPY"	3
"8686"	"NPY1R"	5
"8687"	"NPY2R"	5
"8688"	"NPY4R"	2
"8689"	"NPY5R"	8
"8690"	"NQO1"	2
"8691"	"NR0B1"	5
"8692"	"NR0B2"	1
"8693"	"NR1D2"	3
"8694"	"NR1H2"	3
"8695"	"NR1H3"	1
"8696"	"NR1H4"	4
"8697"	"NR1I2"	1
"8698"	"NR2C2"	1
"8699"	"NR2C2AP"	3
"8700"	"NR2E1"	6
"8701"	"NR2F1"	3
"8702"	"NR2F2"	6
"8703"	"NR2F6"	1
"8704"	"NR3C1"	4
"8705"	"NR3C2"	5
"8706"	"NR4A1"	2
"8707"	"NR4A2"	4
"8708"	"NR4A3"	2
"8709"	"NR5A2"	3
"8710"	"NR6A1"	2
"8711"	"NRAP"	13
"8712"	"NRAS"	1
"8713"	"NRBP1"	3
"8714"	"NRBP2"	2
"8715"	"NRCAM"	11
"8716"	"NRD1"	12
"8717"	"NRDE2"	7
"8718"	"NREP"	1
"8719"	"NRF1"	5
"8720"	"NRG1"	1
"8721"	"NRG2"	3
"8722"	"NRG3"	20
"8723"	"NRG4"	1
"8724"	"NRGN"	1
"8725"	"NRIP1"	7
"8726"	"NRIP2"	2
"8727"	"NRIP3"	2
"8728"	"NRK"	12
"8729"	"NRM"	2
"8730"	"NRN1"	1
"8731"	"NRN1L"	1
"8732"	"NRP1"	4
"8733"	"NRP2"	7
"8734"	"NRROS"	6
"8735"	"NRSN1"	2
"8736"	"NRSN2"	1
"8737"	"NRXN1"	24
"8738"	"NRXN2"	9
"8739"	"NRXN3"	17
"8740"	"NSA2"	3
"8741"	"NSD1"	70
"8742"	"NSDHL"	2
"8743"	"NSFL1C"	3
"8744"	"NSL1"	2
"8745"	"NSMAF"	6
"8746"	"NSMCE1"	1
"8747"	"NSMCE2"	1
"8748"	"NSMCE4A"	2
"8749"	"NSMF"	2
"8750"	"NSRP1"	3
"8751"	"NSUN2"	6
"8752"	"NSUN3"	3
"8753"	"NSUN4"	2
"8754"	"NSUN5"	3
"8755"	"NSUN6"	4
"8756"	"NSUN7"	4
"8757"	"NT5C1A"	2
"8758"	"NT5C1B"	5
"8759"	"NT5C2"	2
"8760"	"NT5C3A"	3
"8761"	"NT5C3B"	1
"8762"	"NT5DC1"	3
"8763"	"NT5DC2"	4
"8764"	"NT5DC3"	2
"8765"	"NT5E"	1
"8766"	"NTAN1"	1
"8767"	"NTF3"	1
"8768"	"NTHL1"	1
"8769"	"NTM"	7
"8770"	"NTMT1"	1
"8771"	"NTN1"	5
"8772"	"NTN3"	1
"8773"	"NTN4"	2
"8774"	"NTN5"	2
"8775"	"NTNG1"	3
"8776"	"NTNG2"	2
"8777"	"NTRK1"	3
"8778"	"NTRK2"	3
"8779"	"NTRK3"	11
"8780"	"NTS"	1
"8781"	"NTSR1"	2
"8782"	"NTSR2"	5
"8783"	"NUAK1"	1
"8784"	"NUAK2"	6
"8785"	"NUB1"	2
"8786"	"NUBP1"	1
"8787"	"NUBP2"	2
"8788"	"NUCB1"	3
"8789"	"NUCB2"	1
"8790"	"NUCKS1"	1
"8791"	"NUDC"	1
"8792"	"NUDCD1"	2
"8793"	"NUDCD3"	1
"8794"	"NUDT1"	3
"8795"	"NUDT10"	1
"8796"	"NUDT11"	3
"8797"	"NUDT12"	5
"8798"	"NUDT13"	1
"8799"	"NUDT14"	1
"8800"	"NUDT16L1"	1
"8801"	"NUDT17"	1
"8802"	"NUDT19"	3
"8803"	"NUDT2"	1
"8804"	"NUDT21"	2
"8805"	"NUDT22"	3
"8806"	"NUDT4"	1
"8807"	"NUDT5"	2
"8808"	"NUDT7"	2
"8809"	"NUDT8"	1
"8810"	"NUDT9"	1
"8811"	"NUF2"	2
"8812"	"NUFIP1"	2
"8813"	"NUFIP2"	6
"8814"	"NUGGC"	1
"8815"	"NUMA1"	17
"8816"	"NUMB"	3
"8817"	"NUMBL"	2
"8818"	"NUP107"	2
"8819"	"NUP133"	7
"8820"	"NUP153"	6
"8821"	"NUP155"	7
"8822"	"NUP160"	5
"8823"	"NUP188"	5
"8824"	"NUP205"	11
"8825"	"NUP210"	6
"8826"	"NUP210L"	6
"8827"	"NUP214"	9
"8828"	"NUP37"	2
"8829"	"NUP43"	2
"8830"	"NUP50"	2
"8831"	"NUP54"	4
"8832"	"NUP62"	4
"8833"	"NUP85"	2
"8834"	"NUP88"	5
"8835"	"NUP93"	5
"8836"	"NUP98"	3
"8837"	"NUPL1"	2
"8838"	"NUPR1"	1
"8839"	"NUSAP1"	1
"8840"	"NUTF2"	1
"8841"	"NUTM1"	8
"8842"	"NUTM2A"	1
"8843"	"NUTM2D"	1
"8844"	"NUTM2F"	3
"8845"	"NUTM2G"	4
"8846"	"NVL"	4
"8847"	"NWD1"	6
"8848"	"NXF1"	4
"8849"	"NXF3"	6
"8850"	"NXF5"	6
"8851"	"NXN"	1
"8852"	"NXNL1"	1
"8853"	"NXNL2"	1
"8854"	"NXPE1"	6
"8855"	"NXPE2"	2
"8856"	"NXPE3"	5
"8857"	"NXPE4"	4
"8858"	"NXPH1"	8
"8859"	"NXPH2"	2
"8860"	"NXPH3"	4
"8861"	"NXPH4"	1
"8862"	"NYAP1"	10
"8863"	"NYAP2"	8
"8864"	"NYNRIN"	13
"8865"	"NYX"	1
"8866"	"OAF"	1
"8867"	"OAS1"	4
"8868"	"OAS2"	2
"8869"	"OAS3"	3
"8870"	"OASL"	1
"8871"	"OAZ1"	2
"8872"	"OBFC1"	2
"8873"	"OBP2A"	2
"8874"	"OBP2B"	1
"8875"	"OBSCN"	38
"8876"	"OBSL1"	9
"8877"	"OCA2"	10
"8878"	"OCEL1"	1
"8879"	"OCLM"	1
"8880"	"OCM"	1
"8881"	"OCM2"	2
"8882"	"OCRL"	4
"8883"	"ODAM"	4
"8884"	"ODC1"	4
"8885"	"ODF1"	2
"8886"	"ODF2"	9
"8887"	"ODF2L"	3
"8888"	"ODF3B"	1
"8889"	"ODF3L1"	2
"8890"	"ODF3L2"	1
"8891"	"ODF4"	1
"8892"	"OFD1"	9
"8893"	"OGDH"	8
"8894"	"OGDHL"	11
"8895"	"OGFOD1"	3
"8896"	"OGFOD3"	2
"8897"	"OGFR"	1
"8898"	"OGFRL1"	4
"8899"	"OGN"	2
"8900"	"OGT"	3
"8901"	"OIT3"	5
"8902"	"OLA1"	2
"8903"	"OLAH"	3
"8904"	"OLFM1"	3
"8905"	"OLFM2"	3
"8906"	"OLFM3"	14
"8907"	"OLFM4"	6
"8908"	"OLFML1"	3
"8909"	"OLFML2A"	1
"8910"	"OLFML2B"	6
"8911"	"OLFML3"	1
"8912"	"OLIG2"	1
"8913"	"OLIG3"	3
"8914"	"OLR1"	1
"8915"	"OMA1"	1
"8916"	"OMD"	4
"8917"	"OMG"	1
"8918"	"OMP"	1
"8919"	"ONECUT1"	5
"8920"	"ONECUT2"	4
"8921"	"OOEP"	1
"8922"	"OOSP2"	2
"8923"	"OPA1"	5
"8924"	"OPA3"	3
"8925"	"OPALIN"	1
"8926"	"OPCML"	6
"8927"	"OPHN1"	5
"8928"	"OPLAH"	3
"8929"	"OPN1LW"	2
"8930"	"OPN1SW"	1
"8931"	"OPN3"	2
"8932"	"OPN4"	2
"8933"	"OPN5"	2
"8934"	"OPRD1"	2
"8935"	"OPRK1"	5
"8936"	"OPRL1"	4
"8937"	"OPRM1"	5
"8938"	"OPTC"	1
"8939"	"OR10A2"	3
"8940"	"OR10A3"	4
"8941"	"OR10A4"	3
"8942"	"OR10A5"	4
"8943"	"OR10A6"	3
"8944"	"OR10A7"	6
"8945"	"OR10AD1"	3
"8946"	"OR10AG1"	8
"8947"	"OR10C1"	2
"8948"	"OR10G2"	4
"8949"	"OR10G3"	1
"8950"	"OR10G4"	6
"8951"	"OR10G7"	1
"8952"	"OR10G8"	6
"8953"	"OR10G9"	1
"8954"	"OR10H1"	1
"8955"	"OR10H2"	2
"8956"	"OR10H3"	1
"8957"	"OR10H4"	2
"8958"	"OR10H5"	2
"8959"	"OR10J1"	1
"8960"	"OR10J3"	2
"8961"	"OR10J5"	2
"8962"	"OR10K1"	4
"8963"	"OR10K2"	5
"8964"	"OR10Q1"	4
"8965"	"OR10R2"	3
"8966"	"OR10S1"	4
"8967"	"OR10T2"	3
"8968"	"OR10V1"	1
"8969"	"OR10W1"	2
"8970"	"OR10X1"	5
"8971"	"OR10Z1"	3
"8972"	"OR11A1"	3
"8973"	"OR11G2"	2
"8974"	"OR11H1"	8
"8975"	"OR11H12"	6
"8976"	"OR11H4"	2
"8977"	"OR11H6"	5
"8978"	"OR11L1"	9
"8979"	"OR12D2"	3
"8980"	"OR12D3"	1
"8981"	"OR13A1"	3
"8982"	"OR13C2"	1
"8983"	"OR13C3"	2
"8984"	"OR13C4"	5
"8985"	"OR13C5"	1
"8986"	"OR13C8"	3
"8987"	"OR13C9"	2
"8988"	"OR13D1"	4
"8989"	"OR13F1"	5
"8990"	"OR13G1"	7
"8991"	"OR13H1"	1
"8992"	"OR13J1"	1
"8993"	"OR14A16"	6
"8994"	"OR14C36"	5
"8995"	"OR14I1"	5
"8996"	"OR14J1"	3
"8997"	"OR14K1"	2
"8998"	"OR1A1"	2
"8999"	"OR1A2"	4
"9000"	"OR1B1"	5
"9001"	"OR1C1"	6
