"types"	"counts"
"1931"	"ESYT2"	3
"1932"	"ESYT3"	1
"1933"	"ETFA"	1
"1934"	"ETNK2"	1
"1935"	"ETNPPL"	3
"1936"	"ETV1"	1
"1937"	"ETV5"	1
"1938"	"ETV6"	2
"1939"	"EVA1A"	1
"1940"	"EVC"	1
"1941"	"EVC2"	2
"1942"	"EVI5"	1
"1943"	"EVI5L"	1
"1944"	"EVPL"	1
"1945"	"EVX2"	1
"1946"	"EXD1"	1
"1947"	"EXD2"	1
"1948"	"EXO1"	1
"1949"	"EXOC2"	2
"1950"	"EXOC3L1"	1
"1951"	"EXOC3L2"	2
"1952"	"EXOC4"	6
"1953"	"EXOC6"	1
"1954"	"EXOC6B"	1
"1955"	"EXOC8"	1
"1956"	"EXOSC7"	1
"1957"	"EXOSC8"	1
"1958"	"EXPH5"	2
"1959"	"EXT1"	1
"1960"	"EXTL1"	1
"1961"	"EXTL2"	1
"1962"	"EYA1"	5
"1963"	"EYA3"	1
"1964"	"EYA4"	3
"1965"	"EYS"	7
"1966"	"EZH1"	1
"1967"	"F11"	1
"1968"	"F13B"	3
"1969"	"F2RL1"	1
"1970"	"F5"	4
"1971"	"F8"	1
"1972"	"FABP1"	1
"1973"	"FABP12"	1
"1974"	"FABP3"	1
"1975"	"FABP5"	1
"1976"	"FABP7"	1
"1977"	"FAF1"	1
"1978"	"FAF2"	1
"1979"	"FAH"	1
"1980"	"FAIM"	1
"1981"	"FAM101A"	1
"1982"	"FAM102A"	2
"1983"	"FAM105A"	1
"1984"	"FAM110B"	3
"1985"	"FAM111B"	3
"1986"	"FAM118B"	3
"1987"	"FAM120AOS"	1
"1988"	"FAM120B"	1
"1989"	"FAM120C"	1
"1990"	"FAM122A"	1
"1991"	"FAM124A"	1
"1992"	"FAM124B"	1
"1993"	"FAM126B"	1
"1994"	"FAM129B"	1
"1995"	"FAM133B"	1
"1996"	"FAM134A"	1
"1997"	"FAM134C"	2
"1998"	"FAM135B"	15
"1999"	"FAM13B"	1
"2000"	"FAM13C"	2
"2001"	"FAM149A"	1
"2002"	"FAM151A"	1
"2003"	"FAM153B"	2
"2004"	"FAM155A"	5
"2005"	"FAM155B"	1
"2006"	"FAM160B1"	1
"2007"	"FAM160B2"	1
"2008"	"FAM161A"	2
"2009"	"FAM171B"	1
"2010"	"FAM172A"	1
"2011"	"FAM178A"	1
"2012"	"FAM178B"	1
"2013"	"FAM179A"	1
"2014"	"FAM179B"	3
"2015"	"FAM181A"	1
"2016"	"FAM184A"	4
"2017"	"FAM187B"	1
"2018"	"FAM188B"	2
"2019"	"FAM192A"	1
"2020"	"FAM193A"	1
"2021"	"FAM193B"	2
"2022"	"FAM196A"	2
"2023"	"FAM19A1"	1
"2024"	"FAM19A2"	1
"2025"	"FAM19A5"	1
"2026"	"FAM208A"	2
"2027"	"FAM208B"	1
"2028"	"FAM20A"	1
"2029"	"FAM213A"	1
"2030"	"FAM214A"	1
"2031"	"FAM214B"	1
"2032"	"FAM217A"	1
"2033"	"FAM21A"	1
"2034"	"FAM21C"	2
"2035"	"FAM221B"	1
"2036"	"FAM227B"	5
"2037"	"FAM24B"	1
"2038"	"FAM26D"	1
"2039"	"FAM43A"	2
"2040"	"FAM46D"	1
"2041"	"FAM47A"	4
"2042"	"FAM47B"	2
"2043"	"FAM47C"	5
"2044"	"FAM47E-STBD1"	1
"2045"	"FAM49B"	1
"2046"	"FAM53A"	1
"2047"	"FAM53B"	1
"2048"	"FAM58A"	1
"2049"	"FAM65A"	1
"2050"	"FAM65B"	2
"2051"	"FAM65C"	2
"2052"	"FAM71B"	1
"2053"	"FAM71C"	1
"2054"	"FAM71F2"	1
"2055"	"FAM73A"	1
"2056"	"FAM78A"	1
"2057"	"FAM83B"	1
"2058"	"FAM83C"	1
"2059"	"FAM83G"	1
"2060"	"FAM83H"	3
"2061"	"FAM84B"	1
"2062"	"FAM8A1"	1
"2063"	"FAM90A1"	1
"2064"	"FAM92A1"	2
"2065"	"FAM9B"	1
"2066"	"FAN1"	1
"2067"	"FANCC"	1
"2068"	"FANCI"	1
"2069"	"FAR1"	3
"2070"	"FARP1"	2
"2071"	"FARSB"	1
"2072"	"FASLG"	1
"2073"	"FASN"	1
"2074"	"FASTKD1"	1
"2075"	"FASTKD3"	1
"2076"	"FAT1"	34
"2077"	"FAT2"	12
"2078"	"FAT3"	11
"2079"	"FAT4"	13
"2080"	"FAXDC2"	1
"2081"	"FBF1"	1
"2082"	"FBLN1"	1
"2083"	"FBLN2"	1
"2084"	"FBLN5"	1
"2085"	"FBN1"	5
"2086"	"FBN2"	7
"2087"	"FBN3"	2
"2088"	"FBXL13"	3
"2089"	"FBXL19"	1
"2090"	"FBXL20"	1
"2091"	"FBXL7"	3
"2092"	"FBXO10"	1
"2093"	"FBXO11"	1
"2094"	"FBXO15"	1
"2095"	"FBXO18"	2
"2096"	"FBXO21"	1
"2097"	"FBXO3"	2
"2098"	"FBXO30"	1
"2099"	"FBXO31"	2
"2100"	"FBXO32"	1
"2101"	"FBXO33"	1
"2102"	"FBXO38"	1
"2103"	"FBXO41"	1
"2104"	"FBXO43"	1
"2105"	"FBXO8"	1
"2106"	"FBXW10"	1
"2107"	"FBXW4"	1
"2108"	"FBXW5"	1
"2109"	"FBXW7"	7
"2110"	"FCAMR"	1
"2111"	"FCAR"	2
"2112"	"FCER1A"	1
"2113"	"FCER2"	1
"2114"	"FCGBP"	5
"2115"	"FCGR3B"	1
"2116"	"FCHO1"	4
"2117"	"FCHSD1"	1
"2118"	"FCHSD2"	1
"2119"	"FCN2"	1
"2120"	"FCRL1"	1
"2121"	"FCRL2"	2
"2122"	"FCRL4"	5
"2123"	"FCRLA"	1
"2124"	"FCRLB"	3
"2125"	"FDFT1"	1
"2126"	"FEM1B"	1
"2127"	"FER"	1
"2128"	"FER1L6"	2
"2129"	"FERMT3"	1
"2130"	"FEZ1"	2
"2131"	"FEZF1"	2
"2132"	"FEZF2"	1
"2133"	"FFAR1"	1
"2134"	"FFAR3"	1
"2135"	"FGA"	4
"2136"	"FGB"	1
"2137"	"FGD1"	2
"2138"	"FGD3"	2
"2139"	"FGD4"	2
"2140"	"FGF1"	2
"2141"	"FGF10"	1
"2142"	"FGF13"	2
"2143"	"FGF2"	1
"2144"	"FGF20"	1
"2145"	"FGF21"	1
"2146"	"FGF23"	2
"2147"	"FGFR1"	1
"2148"	"FGFR1OP"	1
"2149"	"FGFR2"	2
"2150"	"FGFR3"	1
"2151"	"FGFR4"	1
"2152"	"FGG"	1
"2153"	"FGL2"	1
"2154"	"FH"	1
"2155"	"FHL5"	2
"2156"	"FHOD1"	4
"2157"	"FIBCD1"	1
"2158"	"FIBIN"	1
"2159"	"FIG4"	1
"2160"	"FIGN"	5
"2161"	"FILIP1"	2
"2162"	"FIZ1"	1
"2163"	"FKBP14"	1
"2164"	"FKBP15"	1
"2165"	"FKBP4"	1
"2166"	"FKBP6"	1
"2167"	"FKBPL"	1
"2168"	"FLAD1"	1
"2169"	"FLCN"	1
"2170"	"FLG"	16
"2171"	"FLG2"	1
"2172"	"FLII"	1
"2173"	"FLNA"	4
"2174"	"FLNB"	1
"2175"	"FLNC"	3
"2176"	"FLRT2"	3
"2177"	"FLRT3"	3
"2178"	"FLT1"	1
"2179"	"FLT3LG"	1
"2180"	"FLT4"	3
"2181"	"FMN1"	2
"2182"	"FMN2"	8
"2183"	"FMNL2"	1
"2184"	"FMNL3"	3
"2185"	"FMO1"	2
"2186"	"FMO4"	1
"2187"	"FMO5"	1
"2188"	"FMR1NB"	2
"2189"	"FN1"	6
"2190"	"FNBP1"	1
"2191"	"FNBP4"	1
"2192"	"FNDC1"	2
"2193"	"FNDC3A"	1
"2194"	"FNDC3B"	1
"2195"	"FNDC4"	1
"2196"	"FNIP2"	1
"2197"	"FOCAD"	4
"2198"	"FOLH1"	3
"2199"	"FOLR1"	1
"2200"	"FOS"	1
"2201"	"FOSB"	1
"2202"	"FOSL2"	3
"2203"	"FOXA1"	1
"2204"	"FOXB1"	1
"2205"	"FOXD2"	1
"2206"	"FOXD4L1"	1
"2207"	"FOXD4L3"	1
"2208"	"FOXD4L4"	1
"2209"	"FOXG1"	2
"2210"	"FOXI1"	3
"2211"	"FOXJ2"	1
"2212"	"FOXM1"	1
"2213"	"FOXO1"	1
"2214"	"FOXO4"	1
"2215"	"FOXP1"	2
"2216"	"FOXP3"	1
"2217"	"FOXP4"	1
"2218"	"FOXQ1"	1
"2219"	"FPGT"	1
"2220"	"FPR1"	2
"2221"	"FPR2"	3
"2222"	"FRA10AC1"	1
"2223"	"FRAS1"	3
"2224"	"FREM1"	3
"2225"	"FREM2"	5
"2226"	"FRG1"	1
"2227"	"FRG1B"	1
"2228"	"FRG2"	1
"2229"	"FRG2B"	1
"2230"	"FRG2C"	3
"2231"	"FRK"	1
"2232"	"FRMD3"	2
"2233"	"FRMD6"	1
"2234"	"FRMD7"	2
"2235"	"FRMD8"	1
"2236"	"FRMPD2"	1
"2237"	"FRMPD3"	1
"2238"	"FRMPD4"	4
"2239"	"FRS3"	1
"2240"	"FRY"	4
"2241"	"FRYL"	3
"2242"	"FSCB"	1
"2243"	"FSCN1"	1
"2244"	"FSCN3"	1
"2245"	"FSD1"	1
"2246"	"FSD2"	1
"2247"	"FSIP1"	2
"2248"	"FSIP2"	3
"2249"	"FSTL1"	1
"2250"	"FSTL4"	1
"2251"	"FSTL5"	2
"2252"	"FTMT"	2
"2253"	"FTSJ3"	3
"2254"	"FUBP1"	1
"2255"	"FUT10"	1
"2256"	"FUT2"	1
"2257"	"FXR1"	1
"2258"	"FXR2"	1
"2259"	"FXYD5"	1
"2260"	"FYB"	5
"2261"	"FYN"	1
"2262"	"FZD1"	2
"2263"	"FZD2"	1
"2264"	"FZD4"	1
"2265"	"FZD5"	1
"2266"	"FZD8"	1
"2267"	"FZR1"	1
"2268"	"G2E3"	2
"2269"	"G6PC2"	2
"2270"	"G6PC3"	1
"2271"	"G6PD"	1
"2272"	"GAB2"	2
"2273"	"GAB3"	2
"2274"	"GAB4"	1
"2275"	"GABBR1"	1
"2276"	"GABBR2"	1
"2277"	"GABRA1"	2
"2278"	"GABRA3"	2
"2279"	"GABRA4"	1
"2280"	"GABRA5"	3
"2281"	"GABRB2"	4
"2282"	"GABRB3"	5
"2283"	"GABRG1"	3
"2284"	"GABRG2"	3
"2285"	"GABRG3"	1
"2286"	"GABRP"	1
"2287"	"GABRQ"	1
"2288"	"GABRR1"	1
"2289"	"GABRR2"	1
"2290"	"GAD1"	1
"2291"	"GAD2"	2
"2292"	"GADD45G"	1
"2293"	"GAK"	1
"2294"	"GAL3ST4"	3
"2295"	"GALC"	1
"2296"	"GALNT1"	1
"2297"	"GALNT10"	1
"2298"	"GALNT12"	2
"2299"	"GALNT13"	6
"2300"	"GALNT14"	1
"2301"	"GALNT16"	2
"2302"	"GALNT3"	1
"2303"	"GALNT5"	2
"2304"	"GALNT6"	1
"2305"	"GALNT8"	2
"2306"	"GALNTL6"	4
"2307"	"GALR1"	1
"2308"	"GALR2"	1
"2309"	"GAN"	1
"2310"	"GANC"	1
"2311"	"GAP43"	1
"2312"	"GAPVD1"	1
"2313"	"GAREM"	3
"2314"	"GARNL3"	2
"2315"	"GAS2"	1
"2316"	"GAS2L1"	1
"2317"	"GAS2L2"	1
"2318"	"GAS2L3"	3
"2319"	"GAS6"	1
"2320"	"GAS7"	2
"2321"	"GATA3"	1
"2322"	"GATAD2B"	1
"2323"	"GATM"	1
"2324"	"GBA3"	2
"2325"	"GBF1"	1
"2326"	"GBGT1"	1
"2327"	"GBP7"	1
"2328"	"GBX2"	1
"2329"	"GC"	3
"2330"	"GCAT"	1
"2331"	"GCC1"	2
"2332"	"GCC2"	2
"2333"	"GCG"	1
"2334"	"GCK"	1
"2335"	"GCM2"	2
"2336"	"GCN1L1"	1
"2337"	"GCNT2"	1
"2338"	"GDA"	3
"2339"	"GDF3"	3
"2340"	"GDF9"	1
"2341"	"GDI1"	1
"2342"	"GDPD1"	1
"2343"	"GDPD3"	1
"2344"	"GDPD4"	2
"2345"	"GEMIN5"	1
"2346"	"GEMIN7"	1
"2347"	"GFI1"	1
"2348"	"GFM1"	1
"2349"	"GFOD2"	1
"2350"	"GFPT1"	2
"2351"	"GFPT2"	3
"2352"	"GFRA1"	2
"2353"	"GFRAL"	2
"2354"	"GGA1"	1
"2355"	"GGA2"	1
"2356"	"GGN"	1
"2357"	"GGNBP2"	1
"2358"	"GGTLC2"	1
"2359"	"GH2"	1
"2360"	"GHITM"	1
"2361"	"GHR"	2
"2362"	"GHRHR"	1
"2363"	"GHSR"	1
"2364"	"GID8"	1
"2365"	"GIF"	2
"2366"	"GIGYF2"	1
"2367"	"GIMAP4"	1
"2368"	"GINM1"	2
"2369"	"GIPC1"	1
"2370"	"GIPC2"	1
"2371"	"GIPC3"	2
"2372"	"GIPR"	2
"2373"	"GJA10"	3
"2374"	"GJA8"	2
"2375"	"GJA9"	1
"2376"	"GJB7"	1
"2377"	"GJC1"	1
"2378"	"GK"	1
"2379"	"GK2"	3
"2380"	"GLB1L3"	1
"2381"	"GLCCI1"	2
"2382"	"GLDN"	1
"2383"	"GLG1"	1
"2384"	"GLI1"	1
"2385"	"GLI2"	2
"2386"	"GLI3"	3
"2387"	"GLI4"	1
"2388"	"GLIS3"	1
"2389"	"GLMN"	1
"2390"	"GLP2R"	2
"2391"	"GLRA2"	1
"2392"	"GLRA4"	1
"2393"	"GLRX2"	1
"2394"	"GLRX3"	1
"2395"	"GLT8D2"	1
"2396"	"GLTSCR1"	1
"2397"	"GLTSCR1L"	1
"2398"	"GLUD1"	1
"2399"	"GLUD2"	1
"2400"	"GLYAT"	1
"2401"	"GLYATL1"	1
"2402"	"GLYATL2"	1
"2403"	"GLYR1"	1
"2404"	"GMIP"	1
"2405"	"GNAI1"	2
"2406"	"GNAI3"	1
"2407"	"GNAS"	2
"2408"	"GNAT1"	1
"2409"	"GNAT3"	1
"2410"	"GNAZ"	1
"2411"	"GNB1L"	1
"2412"	"GNB2L1"	1
"2413"	"GNB3"	1
"2414"	"GNG12"	1
"2415"	"GNG2"	1
"2416"	"GNL2"	1
"2417"	"GNL3L"	2
"2418"	"GNPTAB"	2
"2419"	"GNS"	1
"2420"	"GOLGA1"	2
"2421"	"GOLGA2"	3
"2422"	"GOLGA3"	2
"2423"	"GOLGA5"	2
"2424"	"GOLGA6C"	1
"2425"	"GOLGA6L10"	1
"2426"	"GOLGB1"	2
"2427"	"GON4L"	3
"2428"	"GOPC"	1
"2429"	"GOSR1"	1
"2430"	"GOT1L1"	1
"2431"	"GP1BA"	1
"2432"	"GP5"	2
"2433"	"GPAT2"	2
"2434"	"GPATCH2L"	2
"2435"	"GPATCH3"	1
"2436"	"GPATCH4"	1
"2437"	"GPATCH8"	2
"2438"	"GPBAR1"	1
"2439"	"GPBP1"	1
"2440"	"GPBP1L1"	2
"2441"	"GPC5"	5
"2442"	"GPD1"	1
"2443"	"GPD2"	1
"2444"	"GPER1"	1
"2445"	"GPI"	2
"2446"	"GPLD1"	2
"2447"	"GPR101"	1
"2448"	"GPR107"	2
"2449"	"GPR108"	1
"2450"	"GPR12"	1
"2451"	"GPR137B"	1
"2452"	"GPR137C"	1
"2453"	"GPR139"	1
"2454"	"GPR142"	1
"2455"	"GPR149"	1
"2456"	"GPR15"	1
"2457"	"GPR155"	2
"2458"	"GPR156"	1
"2459"	"GPR157"	1
"2460"	"GPR158"	6
"2461"	"GPR161"	1
"2462"	"GPR162"	1
"2463"	"GPR174"	1
"2464"	"GPR176"	1
"2465"	"GPR179"	1
"2466"	"GPR18"	1
"2467"	"GPR20"	2
"2468"	"GPR22"	2
"2469"	"GPR26"	2
"2470"	"GPR37"	3
"2471"	"GPR37L1"	1
"2472"	"GPR39"	1
"2473"	"GPR63"	2
"2474"	"GPR75"	3
"2475"	"GPR75-ASB3"	1
"2476"	"GPRASP1"	1
"2477"	"GPRC6A"	3
"2478"	"GPRIN2"	1
"2479"	"GPRIN3"	3
"2480"	"GPS1"	1
"2481"	"GPS2"	1
"2482"	"GPT2"	1
"2483"	"GPX2"	1
"2484"	"GRAMD1C"	1
"2485"	"GRAMD4"	1
"2486"	"GRAP2"	1
"2487"	"GRB10"	1
"2488"	"GRB14"	3
"2489"	"GRB7"	1
"2490"	"GREB1"	4
"2491"	"GREM2"	1
"2492"	"GRHL1"	2
"2493"	"GRHL3"	2
"2494"	"GRIA2"	4
"2495"	"GRIA3"	2
"2496"	"GRIA4"	3
"2497"	"GRID1"	2
"2498"	"GRID2"	3
"2499"	"GRIK2"	2
"2500"	"GRIK4"	1
"2501"	"GRIN2A"	4
"2502"	"GRIN2B"	4
"2503"	"GRIN3A"	4
"2504"	"GRIP1"	1
"2505"	"GRIP2"	1
"2506"	"GRK5"	1
"2507"	"GRM1"	7
"2508"	"GRM2"	1
"2509"	"GRM3"	2
"2510"	"GRM4"	1
"2511"	"GRM5"	3
"2512"	"GRM6"	1
"2513"	"GRM7"	2
"2514"	"GRM8"	6
"2515"	"GRTP1"	1
"2516"	"GRXCR1"	2
"2517"	"GRXCR2"	1
"2518"	"GSDMB"	1
"2519"	"GSDMC"	1
"2520"	"GSN"	4
"2521"	"GSPT2"	2
"2522"	"GSS"	1
"2523"	"GSTA3"	1
"2524"	"GSTM2"	1
"2525"	"GSX2"	1
"2526"	"GTF2A1"	1
"2527"	"GTF2B"	1
"2528"	"GTF2E1"	1
"2529"	"GTF2F1"	1
"2530"	"GTF2H3"	1
"2531"	"GTF2I"	2
"2532"	"GTF2IRD1"	2
"2533"	"GTF2IRD2"	1
"2534"	"GTF3A"	1
"2535"	"GTF3C1"	3
"2536"	"GTF3C3"	1
"2537"	"GTPBP4"	1
"2538"	"GTSE1"	1
"2539"	"GUCD1"	1
"2540"	"GUCY1A3"	1
"2541"	"GUCY1B3"	1
"2542"	"GUCY2C"	2
"2543"	"GUCY2D"	2
"2544"	"GUF1"	1
"2545"	"GULP1"	2
"2546"	"GXYLT2"	1
"2547"	"GYG1"	1
"2548"	"GYG2"	1
"2549"	"GYPA"	1
"2550"	"GYS1"	2
"2551"	"GYS2"	2
"2552"	"GZF1"	2
"2553"	"GZMA"	1
"2554"	"H2AFZ"	1
"2555"	"H3F3B"	1
"2556"	"HABP4"	1
"2557"	"HACD3"	1
"2558"	"HACE1"	2
"2559"	"HAO2"	1
"2560"	"HAP1"	1
"2561"	"HAPLN1"	1
"2562"	"HAPLN2"	1
"2563"	"HAPLN3"	1
"2564"	"HARBI1"	1
"2565"	"HARS2"	1
"2566"	"HAS1"	2
"2567"	"HAS2"	3
"2568"	"HAS3"	1
"2569"	"HAUS1"	1
"2570"	"HAUS6"	2
"2571"	"HAVCR1"	2
"2572"	"HAVCR2"	2
"2573"	"HBA2"	1
"2574"	"HBG2"	1
"2575"	"HBP1"	1
"2576"	"HBS1L"	2
"2577"	"HCAR3"	1
"2578"	"HCFC1R1"	1
"2579"	"HCLS1"	1
"2580"	"HCN1"	4
"2581"	"HCN4"	1
"2582"	"HCRTR1"	1
"2583"	"HCRTR2"	1
"2584"	"HDAC3"	1
"2585"	"HDAC6"	1
"2586"	"HDAC9"	3
"2587"	"HDDC2"	1
"2588"	"HDX"	3
"2589"	"HEATR3"	1
"2590"	"HEATR4"	4
"2591"	"HEATR5A"	1
"2592"	"HEATR5B"	5
"2593"	"HEATR9"	1
"2594"	"HECTD1"	2
"2595"	"HECTD4"	3
"2596"	"HECW1"	1
"2597"	"HECW2"	4
"2598"	"HELB"	1
"2599"	"HELLS"	2
"2600"	"HELQ"	1
"2601"	"HELZ"	4
"2602"	"HELZ2"	2
"2603"	"HEPACAM2"	1
"2604"	"HEPH"	2
"2605"	"HEPHL1"	2
"2606"	"HEPN1"	1
"2607"	"HERC1"	5
"2608"	"HERC2"	5
"2609"	"HERC3"	3
"2610"	"HERPUD1"	3
"2611"	"HESX1"	1
"2612"	"HEXA"	1
"2613"	"HEXIM1"	1
"2614"	"HEY2"	1
"2615"	"HEYL"	1
"2616"	"HFM1"	5
"2617"	"HGD"	1
"2618"	"HGF"	3
"2619"	"HGFAC"	1
"2620"	"HGH1"	1
"2621"	"HGSNAT"	1
"2622"	"HHIPL2"	3
"2623"	"HIBCH"	1
"2624"	"HIC2"	1
"2625"	"HID1"	1
"2626"	"HIF1A"	1
"2627"	"HIF3A"	1
"2628"	"HIGD2B"	1
"2629"	"HILPDA"	1
"2630"	"HINFP"	1
"2631"	"HIP1"	2
"2632"	"HIPK1"	1
"2633"	"HIPK3"	4
"2634"	"HIRIP3"	1
"2635"	"HIST1H1B"	3
"2636"	"HIST1H1C"	3
"2637"	"HIST1H1D"	1
"2638"	"HIST1H1T"	2
"2639"	"HIST1H2AA"	2
"2640"	"HIST1H2AB"	2
"2641"	"HIST1H2AC"	1
"2642"	"HIST1H2AE"	1
"2643"	"HIST1H2AH"	2
"2644"	"HIST1H2AI"	1
"2645"	"HIST1H2AL"	2
"2646"	"HIST1H2AM"	1
"2647"	"HIST1H2BD"	1
"2648"	"HIST1H2BF"	1
"2649"	"HIST1H2BK"	2
"2650"	"HIST1H2BL"	1
"2651"	"HIST1H2BM"	1
"2652"	"HIST1H2BN"	1
"2653"	"HIST1H3B"	1
"2654"	"HIST1H3C"	2
"2655"	"HIST1H3E"	3
"2656"	"HIST1H3G"	1
"2657"	"HIST1H3I"	1
"2658"	"HIST1H4B"	1
"2659"	"HIST1H4C"	1
"2660"	"HIST1H4E"	2
"2661"	"HIST1H4F"	1
"2662"	"HIST1H4G"	1
"2663"	"HIST1H4I"	1
"2664"	"HIST1H4K"	2
"2665"	"HIST2H2BF"	1
"2666"	"HIST3H3"	1
"2667"	"HIST4H4"	1
"2668"	"HIVEP1"	3
"2669"	"HIVEP2"	2
"2670"	"HIVEP3"	1
"2671"	"HJURP"	2
"2672"	"HK1"	2
"2673"	"HK2"	1
"2674"	"HK3"	2
"2675"	"HKDC1"	1
"2676"	"HKR1"	2
"2677"	"HLA-A"	2
"2678"	"HLA-B"	3
"2679"	"HLA-C"	1
"2680"	"HLA-DRA"	1
"2681"	"HLF"	1
"2682"	"HLTF"	3
"2683"	"HMCES"	1
"2684"	"HMCN1"	6
"2685"	"HMGA2"	1
"2686"	"HMGCLL1"	1
"2687"	"HMGCR"	1
"2688"	"HMGCS1"	1
"2689"	"HMGN4"	1
"2690"	"HMHA1"	1
"2691"	"HMX3"	1
"2692"	"HN1L"	1
"2693"	"HNF1B"	1
"2694"	"HNF4G"	1
"2695"	"HNMT"	1
"2696"	"HNRNPA2B1"	1
"2697"	"HNRNPCL1"	1
"2698"	"HNRNPD"	1
"2699"	"HNRNPDL"	1
"2700"	"HNRNPF"	1
"2701"	"HNRNPK"	1
"2702"	"HNRNPL"	4
"2703"	"HNRNPUL1"	1
"2704"	"HOMEZ"	1
"2705"	"HOOK1"	1
"2706"	"HOOK3"	1
"2707"	"HORMAD1"	1
"2708"	"HOXA11"	1
"2709"	"HOXA2"	1
"2710"	"HOXB2"	1
"2711"	"HOXB4"	1
"2712"	"HOXB6"	1
"2713"	"HOXC13"	2
"2714"	"HOXC9"	1
"2715"	"HOXD13"	1
"2716"	"HOXD3"	1
"2717"	"HOXD4"	1
"2718"	"HOXD8"	2
"2719"	"HOXD9"	1
"2720"	"HP1BP3"	1
"2721"	"HPCAL1"	1
"2722"	"HPD"	1
"2723"	"HPDL"	1
"2724"	"HPRT1"	1
"2725"	"HPS1"	2
"2726"	"HPS3"	1
"2727"	"HPS4"	1
"2728"	"HR"	1
"2729"	"HRAS"	7
"2730"	"HRH1"	1
"2731"	"HRH2"	1
"2732"	"HRNR"	9
"2733"	"HS2ST1"	2
"2734"	"HS3ST2"	1
"2735"	"HS3ST4"	1
"2736"	"HS3ST5"	3
"2737"	"HS3ST6"	1
"2738"	"HS6ST2"	1
"2739"	"HSD17B11"	1
"2740"	"HSD17B4"	2
"2741"	"HSD17B8"	1
"2742"	"HSD3B1"	1
"2743"	"HSDL2"	1
"2744"	"HSH2D"	1
"2745"	"HSP90AB1"	3
"2746"	"HSP90B1"	1
"2747"	"HSPA13"	1
"2748"	"HSPA14"	1
"2749"	"HSPA1L"	2
"2750"	"HSPA4"	3
"2751"	"HSPA8"	1
"2752"	"HSPB3"	1
"2753"	"HSPG2"	2
"2754"	"HTR1A"	1
"2755"	"HTR1B"	2
"2756"	"HTR1E"	2
"2757"	"HTR1F"	1
"2758"	"HTR3C"	1
"2759"	"HTR3D"	3
"2760"	"HTR7"	2
"2761"	"HTRA2"	2
"2762"	"HTT"	4
"2763"	"HUNK"	1
"2764"	"HUS1"	1
"2765"	"HUWE1"	3
"2766"	"HYAL1"	1
"2767"	"HYAL2"	1
"2768"	"HYDIN"	4
"2769"	"IAH1"	1
"2770"	"IARS"	2
"2771"	"ICA1"	1
"2772"	"ICAM1"	2
"2773"	"ICAM2"	1
"2774"	"ICAM5"	1
"2775"	"ICE1"	4
"2776"	"ICE2"	1
"2777"	"IDE"	1
"2778"	"IDH1"	1
"2779"	"IDI1"	1
"2780"	"IDO1"	2
"2781"	"IDUA"	2
"2782"	"IER3"	1
"2783"	"IFFO1"	1
"2784"	"IFI27L1"	1
"2785"	"IFI44L"	1
"2786"	"IFIH1"	3
"2787"	"IFIT2"	1
"2788"	"IFNA16"	2
"2789"	"IFNA8"	1
"2790"	"IFNAR2"	1
"2791"	"IFNW1"	1
"2792"	"IFRD2"	1
"2793"	"IFT140"	2
"2794"	"IFT172"	2
"2795"	"IFT43"	3
"2796"	"IFT57"	1
"2797"	"IFT80"	1
"2798"	"IFT88"	1
"2799"	"IGDCC4"	2
"2800"	"IGF1R"	3
"2801"	"IGF2BP1"	1
"2802"	"IGF2R"	2
"2803"	"IGFBP3"	1
"2804"	"IGHA1"	1
"2805"	"IGHA2"	1
"2806"	"IGHG1"	4
"2807"	"IGHG2"	2
"2808"	"IGHG3"	2
"2809"	"IGHG4"	1
"2810"	"IGHM"	1
"2811"	"IGHMBP2"	1
"2812"	"IGHV1-18"	2
"2813"	"IGHV1-24"	1
"2814"	"IGHV1-45"	1
"2815"	"IGHV1-58"	1
"2816"	"IGHV1OR15-9"	1
"2817"	"IGHV1OR21-1"	3
"2818"	"IGHV3-15"	1
"2819"	"IGHV3-21"	1
"2820"	"IGHV3-43"	1
"2821"	"IGHV3-49"	1
"2822"	"IGHV3-53"	1
"2823"	"IGHV3-66"	1
"2824"	"IGHV4-28"	4
"2825"	"IGHV4-34"	1
"2826"	"IGHV4-59"	1
"2827"	"IGKC"	3
"2828"	"IGKV1-9"	1
"2829"	"IGKV1D-16"	1
"2830"	"IGKV1D-17"	1
"2831"	"IGKV1D-42"	1
"2832"	"IGKV1D-43"	2
"2833"	"IGKV1D-8"	3
"2834"	"IGKV2D-24"	1
"2835"	"IGKV2D-30"	1
"2836"	"IGKV3-15"	1
"2837"	"IGKV3-20"	1
"2838"	"IGKV3D-15"	1
"2839"	"IGKV3D-20"	1
"2840"	"IGKV3D-7"	1
"2841"	"IGKV6D-41"	1
"2842"	"IGLV1-36"	2
"2843"	"IGLV1-50"	2
"2844"	"IGLV3-19"	1
"2845"	"IGLV3-21"	1
"2846"	"IGLV5-37"	1
"2847"	"IGSF1"	3
"2848"	"IGSF10"	3
"2849"	"IGSF21"	1
"2850"	"IGSF22"	1
"2851"	"IGSF6"	1
"2852"	"IGSF8"	1
"2853"	"IGSF9B"	2
"2854"	"IKBKB"	2
"2855"	"IKBKE"	1
"2856"	"IKZF3"	1
"2857"	"IKZF5"	1
"2858"	"IL10RA"	1
"2859"	"IL12A"	1
"2860"	"IL12B"	2
"2861"	"IL12RB1"	1
"2862"	"IL12RB2"	3
"2863"	"IL13RA2"	1
"2864"	"IL16"	4
